"customer_id","hazard_score","baseline_hazard","hazard_group"
"3001-UNBTL",5.02386725790799,0.00359296251579392,"Medium-High"
"3002-WQZWT",5.39356045327752,0.00359296251579392,"Medium-High"
"3003-CMDUU",5.58298303593874,0.00245382367073053,"Medium-High"
"3005-NFMTA",1.10760315642328,0.0979244248283692,"Medium-Low"
"3005-TYFRD",-0.259464897816218,0.0979244248283692,"Medium-Low"
"3006-XIMLN",8.89811306392621,0.000120099134806493,"High"
"3007-FDPEA",5.18879173488273,0.000120099134806493,"Medium-High"
"3009-JWMPU",-1.68960056593319,0.241098947938206,"Low"
"3011-WQKSZ",4.33043292746237,0.00124882648406011,"Medium-High"
"3012-VFFMN",3.2488182632925,0.000296454454927464,"Medium-High"
"3014-WJKSM",2.53790474458549,0.00359296251579392,"Medium-Low"
"3016-KSVCP",4.07148463412529,0.00359296251579392,"Medium-High"
"3018-TFTSU",7.5590624364554,0.000561662870984387,"High"
"3021-VLNRJ",0.609974394375169,0.0497361904474097,"Medium-Low"
"3022-BEXHZ",-7.83961750423156,0.528869253418018,"Low"
"3023-GFLBR",4.77070829405937,0.0060760207523678,"Medium-High"
"3026-ATZYV",1.97182264067511,0.00964238043418027,"Medium-Low"
"3027-YNWZU",-2.53394217625719,0.281815334617434,"Low"
"3027-ZTDHO",8.82330996279727,8.30880920493113e-05,"High"
"3030-YDNRM",7.85877918528581,0.000335301833691779,"High"
"3030-YZADT",6.30868683073458,0.000385096811640781,"High"
"3030-ZKIWL",5.01385883431651,8.30880920493113e-05,"Medium-High"
"3034-ZBEQN",2.05634307799034,0.0371733010070022,"Medium-Low"
"3038-PQIUY",3.7347610121553,0.0109144452435301,"Medium-High"
"3039-MJSLN",5.01182149996944,0.000155012759831811,"Medium-High"
"3043-SUDUA",4.01067109021038,0.0054137009768409,"Medium-High"
"3043-TYBNO",7.3500350504547,0.000155012759831811,"High"
"3045-XETSH",7.90265386443154,0.000444965433829485,"High"
"3049-NDXFL",9.01784112670295,8.30880920493113e-05,"High"
"3049-SOLAY",7.66830809983161,0.000155012759831811,"High"
"3050-GBUSH",6.38637554855854,0.000155012759831811,"High"
"3050-RLLXC",-5.42627116600344,0.112521430589104,"Low"
"3055-MJDSB",5.76179897038763,0.000385096811640781,"Medium-High"
"3055-OYMSE",2.41931648705556,0.0734201471478829,"Medium-Low"
"3055-VTCGS",0.0487318566985349,0.260267557035998,"Medium-Low"
"3057-VJJQE",0.359950069829924,0.00764092624331836,"Medium-Low"
"3058-HJCUY",1.10035002383054,0.0161797339816265,"Medium-Low"
"3058-WQDRE",5.70606418274433,0.000644797027832564,"Medium-High"
"3059-NGMXB",4.76723787070455,0.000707292687873374,"Medium-High"
"3061-BCKYI",4.45542958346312,0.000707292687873374,"Medium-High"
"3062-ICYZQ",-0.111985250593534,0.0547275113583605,"Medium-Low"
"3063-QFSZL",7.57394300804647,8.30880920493113e-05,"High"
"3066-RRJIO",8.17747875985923,8.30880920493113e-05,"High"
"3067-SVMTC",-2.79620388875777,0.639926701617274,"Low"
"3068-OMWZA",9.31174674142949,8.30880920493113e-05,"High"
"3069-SSVSN",4.54250645949294,8.30880920493113e-05,"Medium-High"
"3070-BDOQC",-3.83424041092782,0.189503431286841,"Low"
"3070-DVEYC",7.84374032277729,0.000296454454927464,"High"
"3070-FNFZQ",-0.176623271755879,0.00185926437976301,"Medium-Low"
"3071-MVJCD",-7.63132557489681,2.17888442246913,"Low"
"3071-VBYPO",8.58110420850471,0.000155012759831811,"High"
"3074-GQWYX",8.14247285308343,0.000229985572955397,"High"
"3077-RSNTJ",2.61726386633379,0.000256739623070878,"Medium-Low"
"3078-ZKNTS",-1.07927277735221,0.000644797027832564,"Medium-Low"
"3079-BCHLN",1.41569722130468,0.0334954013406053,"Medium-Low"
"3082-VQXNH",5.86433096617678,0.000155012759831811,"Medium-High"
"3082-WQRVY",1.36152889737283,0.000707292687873374,"Medium-Low"
"3082-YVEKW",-0.915223092377843,0.00185926437976301,"Medium-Low"
"3084-DOWLE",-7.92120393484832,2.17888442246913,"Low"
"3085-QUOZK",7.23009461883708,8.30880920493113e-05,"High"
"3086-RUCRN",-1.12052326015219,0.439030039831265,"Medium-Low"
"3088-FVYWK",-2.00878325675189,0.0734201471478829,"Low"
"3088-LHEFH",7.20942580972431,0.00049297092315797,"High"
"3090-HAWSU",-4.53597598995907,0.219214107156684,"Low"
"3090-LETTY",7.6139648908642,0.000120099134806493,"High"
"3090-QFUVD",5.28081264787492,8.30880920493113e-05,"Medium-High"
"3091-FYHKI",6.84845722255598,8.30880920493113e-05,"High"
"3092-IGHWF",-2.42007254226408,0.528869253418018,"Low"
"3094-JOJAI",6.66296389424568,0.0011396578130888,"High"
"3096-GKWEB",6.51404003560484,0.0011396578130888,"High"
"3096-IZETN",7.11685307040127,0.000561662870984387,"High"
"3096-JRDSO",4.51757889351902,0.00294871628029476,"Medium-High"
"3096-WPXBT",-2.4870891313048,0.219214107156684,"Low"
"3096-YXENJ",-5.68818898922175,0.343201056051665,"Low"
"3097-FQTVJ",-0.566021104042285,0.0161797339816265,"Medium-Low"
"3097-IDVPU",3.16340068105282,0.00124882648406011,"Medium-High"
"3097-NNSPB",6.9996037835607,0.000120099134806493,"High"
"3097-NQYSN",8.28944637317639,0.000120099134806493,"High"
"3097-PYWXL",4.72410232123532,0.00019389091528012,"Medium-High"
"3099-OONVS",3.55760135725973,0.00245382367073053,"Medium-High"
"3104-OWCGK",-1.49595858603249,0.189503431286841,"Low"
"3106-ULWFW",8.07190735661235,0.000335301833691779,"High"
"3108-PCCGG",-5.19670592287587,2.17888442246913,"Low"
"3113-IWHLC",6.88737687721987,0.000229985572955397,"High"
"3115-CZMZD",0.430723653283252,0,"Medium-Low"
"3115-JPJDD",-0.379099369735384,0.170573473668853,"Medium-Low"
"3118-UHVVQ",-4.03578446818653,0.639926701617274,"Low"
"3120-FAZKD",-3.13972885788929,0.0870621981502741,"Low"
"3125-RAHBV",2.64399122893894,0.00172791796621807,"Medium-Low"
"3126-WQMGH",1.24447769637753,0.044269807298813,"Medium-Low"
"3128-YOVTD",0.819473584347375,0.0547275113583605,"Medium-Low"
"3129-AAQOU",-0.543615439369601,0.00124882648406011,"Medium-Low"
"3130-ICDUP",8.61311704624142,0.000120099134806493,"High"
"3131-NWVFJ",0.718676575113062,0.000707292687873374,"Medium-Low"
"3132-TVFDZ",3.15209014584804,0.126583284513825,"Medium-High"
"3133-PZNSR",-5.85885912498898,2.17888442246913,"Low"
"3134-DSHVC",-4.38427601100951,0.260267557035998,"Low"
"3137-LUPIX",7.7682913929968,0.00019389091528012,"High"
"3137-NYQQI",3.75572956857338,0.0010255340708036,"Medium-High"
"3138-BKYAV",8.41988805001913,0.000256739623070878,"High"
"3143-ILDAL",1.19273217879597,0.112521430589104,"Medium-Low"
"3143-JQEGI",7.23800598757658,0.000644797027832564,"High"
"3144-AUDBS",6.55771052222041,0.000256739623070878,"High"
"3144-KMTWZ",-3.39461797557191,1.49816718296528,"Low"
"3146-JTQHR",2.32532347092478,0.000444965433829485,"Medium-Low"
"3146-MSEGF",-5.5462855102645,2.17888442246913,"Low"
"3148-AOIQT",-4.75361282629718,0.824587244528871,"Low"
"3148-BLQJT",5.01155020092021,8.30880920493113e-05,"Medium-High"
"3154-CFSZG",1.99472336591369,0.0334954013406053,"Medium-Low"
"3154-HMWUU",-3.67446223416027,0.189503431286841,"Low"
"3156-QLHBO",5.17909696552198,0.000120099134806493,"Medium-High"
"3158-MOERK",9.42654202412608,0.000120099134806493,"High"
"3160-TYXLT",2.95310176593964,0.0734201471478829,"Medium-Low"
"3161-GETRM",2.02704190469231,0.00671872763788743,"Medium-Low"
"3161-ONRWK",-1.44676640088623,0.189503431286841,"Low"
"3162-KKZXO",-0.341094142760757,0.0979244248283692,"Medium-Low"
"3162-ZJZFU",0.252560198465449,0.0734201471478829,"Medium-Low"
"3164-AALRN",5.81874915621706,0.000229985572955397,"Medium-High"
"3164-YAXFY",2.39806513751566,0.126583284513825,"Medium-Low"
"3165-HDOEW",6.69333571896349,8.30880920493113e-05,"High"
"3166-PNEOF",-3.03046542731232,0.219214107156684,"Low"
"3167-SNQPL",0.160112187397996,0.0109144452435301,"Medium-Low"
"3170-GWYKC",-0.187797234105788,0.189503431286841,"Medium-Low"
"3170-NMYVV",-1.99569986931879,0.0497361904474097,"Low"
"3173-NVMPX",6.42697564043933,0.000385096811640781,"High"
"3173-WSSUE",-2.91055396606209,1.49816718296528,"Low"
"3174-AKMAS",-1.49892748018182,0.0284062407963613,"Low"
"3174-RKMOW",1.7723578622002,0.00764092624331836,"Medium-Low"
"3177-LASXD",8.22614672915731,8.30880920493113e-05,"High"
"3178-CIFOT",2.52214210288246,0.00185926437976301,"Medium-Low"
"3178-FESZO",9.3923521239232,8.30880920493113e-05,"High"
"3179-GBRWV",3.02059958951279,0.00149505914509933,"Medium-High"
"3181-MIZBN",4.03761124376421,0.000918530586474259,"Medium-High"
"3181-VTHOE",-2.78542705672966,1.16139422064449,"Low"
"3186-AJIEK",-5.13095727405559,0.439030039831265,"Low"
"3186-BAXNB",8.95628443334464,8.30880920493113e-05,"High"
"3190-FZATL",4.64804948302133,0.000707292687873374,"Medium-High"
"3190-ITQXP",-2.29267882430804,0.0284062407963613,"Low"
"3190-XFANI",-0.0673632012365917,0.044269807298813,"Medium-Low"
"3191-CSNMG",7.49861802456549,0.000155012759831811,"High"
"3192-LNKRK",2.18005538004733,0.00671872763788743,"Medium-Low"
"3192-NQECA",-7.00349155922658,0.639926701617274,"Low"
"3194-ORPIK",2.25620436276309,0.0497361904474097,"Medium-Low"
"3195-TQDZX",4.8169919815074,0.000155012759831811,"Medium-High"
"3196-NVXLZ",5.58022727414511,0.00245382367073053,"Medium-High"
"3197-ARFOY",5.49735071399636,0.00124882648406011,"Medium-High"
"3197-NNYNB",-4.7747171935867,0.343201056051665,"Low"
"3198-VELRD",8.57563424374652,0.000155012759831811,"High"
"3199-NPKCN",-3.77440116310189,0.528869253418018,"Low"
"3199-XGZCY",7.97112978376684,0.000335301833691779,"High"
"3200-MNQTF",-5.72276715691069,0.528869253418018,"Low"
"3205-MXZRA",3.67263418328596,0.00269695991635069,"Medium-High"
"3207-OYBWH",0.465005931562906,0.126583284513825,"Medium-Low"
"3208-YPIOE",3.90104913651293,0.0124563580987947,"Medium-High"
"3209-ZPKFI",2.79692446639715,0.0334954013406053,"Medium-Low"
"3211-AAPKX",6.32863383474532,0.00136741125493559,"High"
"3211-ILJTT",6.20003281486012,0.0010255340708036,"High"
"3212-KXOCR",-0.672306008459218,0.0607536238458041,"Medium-Low"
"3213-VVOLG",0.0172633891493839,0,"Medium-Low"
"3214-IYUUQ",-1.50797298955484,0.219214107156684,"Low"
"3217-FZDMN",8.60383958822967,0.000335301833691779,"High"
"3219-JQRSL",-5.40799155020265,2.17888442246913,"Low"
"3221-CJMSG",5.37341451879662,0.00213133593086452,"Medium-High"
"3223-DWFIO",4.09456276873617,0.00019389091528012,"Medium-High"
"3223-WZWJM",5.26112093449928,0.00269695991635069,"Medium-High"
"3224-DFQNQ",-4.33999835040949,0.439030039831265,"Low"
"3227-WLKLI",-4.36482272671313,0.343201056051665,"Low"
"3229-USWAR",2.61320896642307,0.00671872763788743,"Medium-Low"
"3230-IUALN",-3.55396159259062,0.0248044419474306,"Low"
"3230-JCNZS",-6.51955152167814,1.49816718296528,"Low"
"3230-WYKIR",4.76400378691807,0.0011396578130888,"Medium-High"
"3234-VKACU",7.58612050455027,0.000120099134806493,"High"
"3235-ETOOB",7.53574949030211,0.000335301833691779,"High"
"3237-AJGEH",5.83991758117428,0.000155012759831811,"Medium-High"
"3239-TPHPZ",-1.76054767427939,0.000561662870984387,"Low"
"3243-ZHOHY",3.00872294070135,0.000918530586474259,"Medium-High"
"3244-CQPHU",-5.83397341866658,2.17888442246913,"Low"
"3244-DCJWY",8.28257524749673,8.30880920493113e-05,"High"
"3247-MHJKM",5.05073854169784,8.30880920493113e-05,"Medium-High"
"3247-ZVOUO",8.1474343509259,0.000444965433829485,"High"
"3249-VHRIP",-1.30622550222383,0.241098947938206,"Low"
"3249-ZPQRG",8.03339984669315,0.00019389091528012,"High"
"3251-YMVWZ",1.1302143573884,0.0734201471478829,"Medium-Low"
"3253-HKOKL",-1.91357844599579,0.0607536238458041,"Low"
"3254-YRILK",6.38159061765728,0.00124882648406011,"High"
"3255-GRXMG",5.83879108115532,0.0011396578130888,"Medium-High"
"3256-EZDBI",3.81620605134892,0.0547275113583605,"Medium-High"
"3258-SANFR",6.63762823883022,0.000256739623070878,"High"
"3258-SYSWS",-5.90334262680006,2.17888442246913,"Low"
"3258-ZKPAI",-8.76371642790829,2.17888442246913,"Low"
"3259-FDWOY",-7.29091664461016,1.49816718296528,"Low"
"3259-KNMRR",-2.41002470014145,0.126583284513825,"Low"
"3259-QMXUN",-4.19758331858757,0.150809866021979,"Low"
"3261-CQXOL",-1.64369332008024,1.49816718296528,"Low"
"3262-EIDHV",-5.19202396448171,2.17888442246913,"Low"
"3266-FTKHB",0.387940806630078,0.0010255340708036,"Medium-Low"
"3269-ATYWD",3.60507519743792,0.0124563580987947,"Medium-High"
"3272-VUHPV",4.41832844175647,0.000335301833691779,"Medium-High"
"3274-NSDWE",-1.83060011372986,0.639926701617274,"Low"
"3275-RHRNE",1.57358285462,0.00321662683688798,"Medium-Low"
"3276-HDUEG",8.4107690867095,8.30880920493113e-05,"High"
"3278-FSIXX",6.83044270478741,0.000120099134806493,"High"
"3279-DYZQM",-2.96031163802715,1.49816718296528,"Low"
"3280-MRDOF",0.844908833700982,0.00407019049882884,"Medium-Low"
"3280-NMUVX",0.57927903304742,0.00671872763788743,"Medium-Low"
"3282-ZISZV",2.88862144432786,0.0054137009768409,"Medium-Low"
"3283-WCWXT",-0.71096131204464,0.000256739623070878,"Medium-Low"
"3284-SVCRO",-2.35417877960221,0.0248044419474306,"Low"
"3285-UCQVC",4.71056819922472,0.00964238043418027,"Medium-High"
"3292-PBZEJ",4.45966662695126,0.00049297092315797,"Medium-High"
"3295-YVUSR",8.53335731885389,0.000120099134806493,"High"
"3296-SILRA",7.40204787641906,8.30880920493113e-05,"High"
"3298-QEICA",-1.37393191211149,0.00185926437976301,"Low"
"3301-LSLWQ",4.8087141132115,0.00359296251579392,"Medium-High"
"3301-VKTGC",-2.01266374917447,0.639926701617274,"Low"
"3307-TLCUD",5.58131871527751,0.0010255340708036,"Medium-High"
"3308-DGHKL",-1.43609408563611,0.824587244528871,"Low"
"3308-JSGML",-2.69341290769549,0.170573473668853,"Low"
"3308-MHOOC",5.03524674382218,8.30880920493113e-05,"Medium-High"
"3312-UUMZW",3.67814151784839,0.0054137009768409,"Medium-High"
"3312-ZWLGF",5.31280151467908,0.00359296251579392,"Medium-High"
"3313-QKNKB",-0.642555889682764,0.170573473668853,"Medium-Low"
"3315-IKYZQ",3.07582784538233,0.00321662683688798,"Medium-High"
"3315-TOTBP",6.56828189932388,0.000818523640539762,"High"
"3316-UWXUY",1.76120971227408,0.0497361904474097,"Medium-Low"
"3317-HRTNN",7.1093527395938,0.000229985572955397,"High"
"3317-VLGQT",5.3241684131072,0.000707292687873374,"Medium-High"
"3318-ISQFQ",4.25916529637392,0.00136741125493559,"Medium-High"
"3318-NMQXL",9.07701029784715,0.000155012759831811,"High"
"3318-OSATS",4.14046796351685,0.00764092624331836,"Medium-High"
"3319-DWOEP",8.68939264793727,0.000256739623070878,"High"
"3320-VEOYC",7.68934744125443,0.000707292687873374,"High"
"3323-CPBWR",6.41317161518454,0.00185926437976301,"High"
"3324-OIRTO",-3.63404422513812,1.49816718296528,"Low"
"3325-FUYCG",3.80798604506007,0.00321662683688798,"Medium-High"
"3327-YBAKM",-4.61956077880189,0.281815334617434,"Low"
"3329-WDIOK",7.22717424682813,0.000155012759831811,"High"
"3331-HQDTW",4.52614576715697,0.00671872763788743,"Medium-High"
"3334-CTHOL",7.42202483935737,8.30880920493113e-05,"High"
"3336-JORSO",4.64014816764897,0.0060760207523678,"Medium-High"
"3338-CVVEH",7.50404893521125,0.000561662870984387,"High"
"3339-EAQNV",-4.82760547897642,2.17888442246913,"Low"
"3340-QBBFM",0.298977618035983,0.00838676749272581,"Medium-Low"
"3345-JHUEO",4.92406033494105,0.00019389091528012,"Medium-High"
"3345-PBBFH",4.75851881894295,0.000335301833691779,"Medium-High"
"3346-BRMIS",5.95458051026237,0.0011396578130888,"Medium-High"
"3347-YJZZE",3.64547681297888,0.00359296251579392,"Medium-High"
"3348-CFRNX",5.00218686462262,0.00321662683688798,"Medium-High"
"3349-ANQNH",-1.16488307323074,0.170573473668853,"Medium-Low"
"3351-NGXYI",4.75835813307734,0.000918530586474259,"Medium-High"
"3351-NQLDI",-2.6162729211865,0.528869253418018,"Low"
"3352-ALMCK",3.21872130459977,0.0140992308233096,"Medium-High"
"3352-RICWQ",-0.623535137432263,0.000385096811640781,"Medium-Low"
"3354-OADJP",5.06250166579378,0.000335301833691779,"Medium-High"
"3359-DSRKA",-3.33410600420488,0.150809866021979,"Low"
"3363-DTIVD",-6.46020362352055,1.49816718296528,"Low"
"3363-EWLGO",4.79829577350103,0.000229985572955397,"Medium-High"
"3365-SAIGS",6.95142338480058,0.0010255340708036,"High"
"3370-GQEAL",3.04370840281546,0.00407019049882884,"Medium-High"
"3370-HXOPH",8.43625118379238,0.000155012759831811,"High"
"3372-CDXFJ",0.907398228837205,0.000644797027832564,"Medium-Low"
"3372-KWFBM",7.41504030346863,0.000918530586474259,"High"
"3373-DIUUN",-1.57319182041782,0.00407019049882884,"Low"
"3373-YZZYM",2.76095262399516,8.30880920493113e-05,"Medium-Low"
"3374-LXDEV",7.57231164767549,0.000644797027832564,"High"
"3374-PZLXD",3.64907810941192,0.00671872763788743,"Medium-High"
"3374-TTZTK",-4.26246803855733,0.0607536238458041,"Low"
"3376-BMGFE",8.07189127266308,0.00019389091528012,"High"
"3378-AJRAO",0.170073543258568,0.0232021646131933,"Medium-Low"
"3384-CTMSF",1.16753754324228,0.0334954013406053,"Medium-Low"
"3387-PLKUI",3.13897195018865,0.000644797027832564,"Medium-High"
"3387-VATUS",8.62301246281092,0.000229985572955397,"High"
"3389-KTRXV",0.147966952174263,0.00185926437976301,"Medium-Low"
"3389-YGYAI",8.71212391931773,0.000335301833691779,"High"
"3391-JSQEW",2.09558319524747,0.0140992308233096,"Medium-Low"
"3392-EHMNK",-4.67221759010566,0.528869253418018,"Low"
"3393-FMZPV",6.03079487641854,0.00245382367073053,"Medium-High"
"3396-DKDEL",-7.28613709557845,1.16139422064449,"Low"
"3397-AVTKU",-0.478592718113437,0.0217729252904675,"Medium-Low"
"3398-FSHON",7.84261829499309,0.000561662870984387,"High"
"3398-GCPMU",-5.95976236116555,2.17888442246913,"Low"
"3398-ZOUAA",6.12210257356545,0.00149505914509933,"High"
"3399-BMLVW",-2.81718208160787,0.0547275113583605,"Low"
"3400-ESFUW",-1.75691125842351,0.0979244248283692,"Low"
"3401-URHDA",1.39675917168735,0.0547275113583605,"Medium-Low"
"3402-XRIUO",0.613610807953749,0.00172791796621807,"Medium-Low"
"3404-JNXAX",-0.151188669534332,0.0547275113583605,"Medium-Low"
"3407-JMJQQ",-6.56614412358855,1.49816718296528,"Low"
"3407-QGWLG",4.90139944206701,0.000155012759831811,"Medium-High"
"3410-MHHUM",-0.0695056404973774,0.0232021646131933,"Medium-Low"
"3410-YOQBQ",0.474116719414696,0.00463229219938873,"Medium-Low"
"3411-WLRSQ",7.84799177226083,0.000155012759831811,"High"
"3413-BMNZE",5.69432526548123,8.30880920493113e-05,"Medium-High"
"3413-CSSTH",3.965240398399,0.0161797339816265,"Medium-High"
"3413-DHLPB",0.413572889356383,0.189503431286841,"Medium-Low"
"3415-TAILE",7.15021337107022,0.000120099134806493,"High"
"3417-TSCIC",3.13703372979695,0.00359296251579392,"Medium-High"
"3419-SNJJD",-1.18239482992909,0.343201056051665,"Medium-Low"
"3420-YJLQT",8.33108041935404,0.000120099134806493,"High"
"3420-ZDBMA",4.0912722315579,0.000229985572955397,"Medium-High"
"3422-GALYP",8.50226073192594,0.000120099134806493,"High"
"3422-LYEPQ",8.22806202522699,8.30880920493113e-05,"High"
"3422-WJOYD",2.94755693966077,0.00321662683688798,"Medium-Low"
"3423-HHXAO",2.7081553774562,0.000707292687873374,"Medium-Low"
"3424-NMNBO",-1.67503202773344,0.150809866021979,"Low"
"3426-NIYYL",6.2091041828104,0.000818523640539762,"High"
"3427-GGZZI",6.20757418830991,0.00124882648406011,"High"
"3428-MMGUB",-3.16956101183521,0.189503431286841,"Low"
"3428-XZMAZ",8.36638223999702,8.30880920493113e-05,"High"
"3429-IFLEM",-4.45003459724922,1.49816718296528,"Low"
"3439-GVUSX",5.92768203510432,8.30880920493113e-05,"Medium-High"
"3440-JPSCL",8.78453323787927,0.000256739623070878,"High"
"3441-CGZJH",-0.00555789978987997,0.0217729252904675,"Medium-Low"
"3442-ZHHCC",-0.780063195379458,0.639926701617274,"Medium-Low"
"3445-HXXGF",1.53732360762194,0.150809866021979,"Medium-Low"
"3446-QDSZF",7.14604564267985,0.00019389091528012,"High"
"3450-WXOAT",3.85453093452757,0.0284062407963613,"Medium-High"
"3451-VAWLI",-1.37347496149526,0.00764092624331836,"Low"
"3452-ABWRL",1.33634704959613,0.0334954013406053,"Medium-Low"
"3452-FLHYD",1.85838504003555,0.00245382367073053,"Medium-Low"
"3452-GWUIN",0.283262668836425,0.00124882648406011,"Medium-Low"
"3452-SRFEG",2.65662359055437,0.044269807298813,"Medium-Low"
"3453-RTHJQ",7.79158238061359,0.000256739623070878,"High"
"3454-JFUBC",-1.1425357312865,0.639926701617274,"Medium-Low"
"3457-PQBYH",-2.57841061771689,0.150809866021979,"Low"
"3458-IDMFK",-0.00723725984347638,0.00245382367073053,"Medium-Low"
"3460-TJBWI",0.0309685300810081,0.00213133593086452,"Medium-Low"
"3462-BJQQA",8.30183193286107,0.000256739623070878,"High"
"3466-BYAVD",6.46780223481762,0.000818523640539762,"High"
"3466-RITXD",5.29793999183805,0.00269695991635069,"Medium-High"
"3466-WAESX",6.26661342674432,0.000918530586474259,"High"
"3468-DRVQJ",4.26081205972118,0.000444965433829485,"Medium-High"
"3470-BTGQO",5.47264528745787,0.00149505914509933,"Medium-High"
"3470-OBUET",-4.90574410096774,0.528869253418018,"Low"
"3472-OAOOR",4.993669842247,0.00124882648406011,"Medium-High"
"3472-QPRCH",-2.67344154779681,0.0140992308233096,"Low"
"3473-XIIIT",6.91513301414681,0.000918530586474259,"High"
"3474-BAFSJ",-2.23173600928016,0.126583284513825,"Low"
"3481-JHUZH",0.446260253062777,0.0161797339816265,"Medium-Low"
"3482-ABPKK",2.90567609434299,0.00321662683688798,"Medium-Low"
"3486-HOOGQ",-5.35957502557022,1.16139422064449,"Low"
"3486-KHMLI",4.50989359906548,0.00149505914509933,"Medium-High"
"3486-NPGST",2.44168052998671,0.00838676749272581,"Medium-Low"
"3487-EARAT",-3.63767522844269,1.16139422064449,"Low"
"3488-PGMQJ",7.88177575416595,0.000335301833691779,"High"
"3489-HHPFY",6.55806433604029,0.000120099134806493,"High"
"3489-VSFRD",0.456142326494661,0.112521430589104,"Medium-Low"
"3494-JCHRQ",8.40369600399508,8.30880920493113e-05,"High"
"3496-LFSZU",7.5961497815705,0.00019389091528012,"High"
"3498-LZGQZ",-1.71018689559508,0.260267557035998,"Low"
"3500-NSDOA",-3.80822969921909,0.639926701617274,"Low"
"3500-RMZLT",7.58839156122067,0.000818523640539762,"High"
"3503-TYDAY",1.3879611952083,0.0217729252904675,"Medium-Low"
"3506-LCJDC",4.91404363063674,8.30880920493113e-05,"Medium-High"
"3506-OVLKD",2.05672985116037,0.00764092624331836,"Medium-Low"
"3507-GASNP",-0.95257436288933,0.189503431286841,"Medium-Low"
"3508-CFVZL",-6.87677025237055,1.49816718296528,"Low"
"3508-VLHCZ",-7.79962089076495,1.49816718296528,"Low"
"3509-GWQGF",4.11538259930339,0.00213133593086452,"Medium-High"
"3511-APPBJ",4.33936692110719,0.00185926437976301,"Medium-High"
"3511-BFTJW",-3.74415451647523,2.17888442246913,"Low"
"3512-IZIKN",-4.35445049243001,1.16139422064449,"Low"
"3518-FSTWG",-6.51413614525217,2.17888442246913,"Low"
"3518-PZXZQ",5.29743926407058,8.30880920493113e-05,"Medium-High"
"3519-ZKXGG",8.18513229946581,0.000155012759831811,"High"
"3520-FJGCV",-7.16883226292934,2.17888442246913,"Low"
"3521-HTQTV",-0.00698006534401456,0.00671872763788743,"Medium-Low"
"3521-MNKLV",4.84371001810152,0.00213133593086452,"Medium-High"
"3521-SYVOR",4.32739123603695,0.00964238043418027,"Medium-High"
"3522-CDKHF",3.37114097431008,0.0054137009768409,"Medium-High"
"3523-BRGUW",2.93226219296988,0.00269695991635069,"Medium-Low"
"3523-QRQLL",3.35220262295483,0.00172791796621807,"Medium-High"
"3524-WQDSG",1.09955539290579,0.0217729252904675,"Medium-Low"
"3525-DVKFN",0.56757693558101,0.0010255340708036,"Medium-Low"
"3528-HFRIQ",-0.629798316330062,1.49816718296528,"Medium-Low"
"3530-CRZSB",5.16402698863672,0.000296454454927464,"Medium-High"
"3530-VWVGU",3.56947969732739,0.00172791796621807,"Medium-High"
"3533-UVMOM",-4.54305095915792,0.639926701617274,"Low"
"3536-IQCTX",4.79700035422352,0.0054137009768409,"Medium-High"
"3537-HPKQT",0.979827217219273,0.0979244248283692,"Medium-Low"
"3537-RYBHH",-1.53419287960363,0.0334954013406053,"Low"
"3538-WZPHD",6.51764488056591,0.000155012759831811,"High"
"3540-RZJYU",6.73797151397646,0.000818523640539762,"High"
"3541-ZNUHK",0.630948289375306,0.0979244248283692,"Medium-Low"
"3544-FBCAS",-5.93725186440389,2.17888442246913,"Low"
"3545-CNWRG",0.195495951049341,0.044269807298813,"Medium-Low"
"3546-GHEAE",0.74730070789606,0.000296454454927464,"Medium-Low"
"3547-LQRIK",-0.0352284830658196,0.0334954013406053,"Medium-Low"
"3549-ZTMNH",0.9266312491576,0.000561662870984387,"Medium-Low"
"3550-SAHFP",4.5692195363675,0.0060760207523678,"Medium-High"
"3551-GAEGL",3.07931469604981,0.00671872763788743,"Medium-High"
"3551-HUAZH",8.66341144417175,8.30880920493113e-05,"High"
"3552-CTCYF",-5.78661378285456,0.260267557035998,"Low"
"3556-BVQGL",2.13631920803991,0.00136741125493559,"Medium-Low"
"3557-HTYWR",-1.4689644989667,0.0334954013406053,"Low"
"3563-SVYLG",-4.81795965148337,0.639926701617274,"Low"
"3565-UNOCC",4.96249838752704,0.00359296251579392,"Medium-High"
"3566-CAAYU",-2.7622463503249,0.281815334617434,"Low"
"3566-HJGPK",7.07332175910806,8.30880920493113e-05,"High"
"3566-VVORZ",6.03024227273908,0.000561662870984387,"Medium-High"
"3567-PQTSO",-2.29153911407083,0.0734201471478829,"Low"
"3569-EDBPQ",5.9775821908023,0.00213133593086452,"Medium-High"
"3569-JFODW",-6.78781985927492,2.17888442246913,"Low"
"3569-VLDHH",-1.39810762245804,0.439030039831265,"Low"
"3570-YUEKJ",3.89062428476761,0.0186495788489426,"Medium-High"
"3571-DPYUH",-1.32413626390298,0.150809866021979,"Low"
"3571-RFHAR",-0.702388357815879,0.343201056051665,"Medium-Low"
"3572-UOLYZ",2.78699804620011,0.0284062407963613,"Medium-Low"
"3572-UUHRS",1.9821190593132,0.0248044419474306,"Medium-Low"
"3577-AMVUX",7.6925551523654,8.30880920493113e-05,"High"
"3580-GICBM",-3.16962251110809,0.219214107156684,"Low"
"3580-HYCSP",-9.2534836262248,2.17888442246913,"Low"
"3580-REOAC",6.17469466949262,0.000444965433829485,"High"
