gender,age,under_30,senior_citizen,partner,dependents,number_of_dependents,tenure,internet_service,phone_service,multiple_lines,avg_monthly_gb_download,unlimited_data,offer,number_of_referrals,online_security,online_backup,device_protection,premium_tech_support,streaming_tv,streaming_movies,streaming_music,internet_type,contract,paperless_billing,payment_method,monthly_charges,avg_monthly_long_distance_charges,total_charges,total_refunds,total_extra_data_charges,total_long_distance_charges,city,zip_code,total_population,latitude,longitude,New_total_services,New_flag_auto_payment,New_avg_service_fee,New_tenure_year_2,New_tenure_year_3,New_tenure_year_4,New_tenure_year_5,New_tenure_year_6,New_contract_type_1,New_contract_type_2,New_family_size_2,New_family_size_3,churn_value
0,0.14868051082013445,0,0,1,0,0.0,60,1,1,0,0.16666666666666666,1,2,2.3333333333333335,1,1,0,1,0,0,0,0,2,0,0,-0.16324471593524553,1.1938257657498967,0.5309078152255263,0.0,0.0,1.8585076145303,124,0.936601819639655,-0.5188419525768924,0.8046422045175766,-0.5301713303998093,1,1,-0.5752011053645026,False,False,False,True,False,False,True,True,False,0
0,0.32779394448902216,0,0,0,0,0.0,31,0,1,0,-0.7083333333333334,0,0,0.0,0,0,0,0,0,0,0,3,2,0,1,-1.4577845790646555,0.2072274867422797,-0.7021136088387073,0.0,0.0,0.36546175778966683,1016,-0.37921867809462506,-0.0017761463544596074,-0.996013543435677,0.915222194383208,0,1,-1.341502683391837,False,True,False,False,False,False,True,False,False,0
0,1.1636566349438313,0,1,1,0,0.0,65,1,1,1,0.5416666666666666,1,0,0.3333333333333333,0,1,1,0,1,1,0,2,1,1,2,1.3789029002189168,-0.2763610397791703,2.0738284179337274,0.0,0.0,0.725899219583153,184,1.315243575639327,0.45273970575175393,1.4112520019952608,-0.9657676430065223,1,0,1.394682175547869,False,False,False,False,True,True,False,True,False,1
1,-0.26925083440727016,0,0,0,0,0.0,22,0,1,0,-0.7083333333333334,0,4,0.0,0,0,0,0,0,0,0,3,1,0,3,-1.477726143066649,-0.8156237473994756,-0.7966609908600244,0.0,0.0,-0.15485183681300788,414,0.0759054809661472,-0.5151416476717682,0.13086855017205254,-0.16774636748614868,0,0,-1.3924479406568122,True,False,False,False,False,True,False,False,False,0
0,0.9248387233853144,0,0,0,0,0.0,48,1,0,0,0.25,1,0,0.0,1,1,0,0,1,0,0,0,0,1,2,-0.6634456129852487,-1.4863034173810314,-0.07759339863302252,0.0,0.0,-0.3582510452409744,554,-1.8733185801473853,0.393653237026731,-0.8867478711334768,0.6544751931614969,0,0,0.6878167309963389,False,False,True,False,False,False,False,False,False,0
1,0.6860208118267975,0,0,0,0,0.0,2,0,1,0,-0.7083333333333334,0,0,0.0,0,0,0,0,0,0,0,3,0,0,3,-1.4960059100684764,-1.358770700212724,-0.988977205958694,0.0,0.0,-0.35473493045856747,134,-0.6280557922793314,-0.30253692904295315,-0.8970794012085088,1.252885661736502,0,0,-1.4391477598163727,False,False,False,False,False,False,False,False,False,0
0,1.2830655907230897,0,1,0,0,0.0,3,1,1,1,0.5416666666666666,1,0,0.0,0,0,0,0,0,0,0,2,0,1,1,0.3419415721152558,0.05574192421748811,-0.8932383283413091,0.0,0.0,-0.2944790751011776,286,-0.6695286446434491,0.7743406056659069,-1.3881750286604209,1.9252598590031367,1,1,0.07010548665851554,False,False,False,False,False,False,False,False,False,1
1,1.5815879801712358,0,1,1,0,0.0,72,1,1,1,-0.2916666666666667,1,1,1.3333333333333333,0,1,1,1,1,0,0,1,2,0,1,0.4183842341228973,0.6940528842578493,1.3750162508398804,0.0,0.0,1.8058194376893595,547,0.9958487515883946,-0.4994227524348006,0.7743463475073881,-0.14943020431908122,1,1,0.16775056308305109,False,False,False,False,True,False,True,True,False,0
1,1.7607014138401236,0,1,1,0,0.0,65,1,1,1,-0.4166666666666667,1,2,3.0,0,1,1,0,1,1,0,2,0,1,2,1.3157546142126038,-0.9302089805913051,1.896758933518075,0.0,0.0,0.14002882500189642,1093,1.1897478016024514,0.6214440069861756,1.0216553739976444,-0.9774681146165657,1,0,1.3140188515449915,False,False,False,False,True,False,False,True,False,0
0,0.20838498870976369,0,0,0,1,2.0,13,1,0,0,0.08333333333333333,0,0,0.0,0,1,0,0,0,0,0,0,0,0,2,-1.150352134033923,-1.4863034173810314,-0.8376572652580657,0.0,10.0,-0.3582510452409744,7,0.5471878941947576,-0.10532547881945473,0.6186774986061335,-1.1454817065328113,0,0,-0.5560966338901372,True,False,False,False,False,False,False,True,False,0
0,1.9995193253986405,0,1,0,0,0.0,33,1,0,0,-0.041666666666666664,1,0,0.0,1,1,1,0,1,1,0,1,2,1,0,-0.17653909193657447,-1.4863034173810314,-0.17463409551277811,0.0,0.0,-0.3582510452409744,941,-0.9442189654966963,0.8315621207187472,-0.871385056848379,0.7904900423193988,0,1,1.9317300958828156,False,True,False,False,False,False,True,False,False,0
1,0.38749842237865134,0,0,1,0,0.0,18,1,1,0,0.20833333333333334,1,0,0.3333333333333333,0,0,1,0,0,1,1,1,0,0,2,-0.24301097194321938,-1.3011543965173973,-0.5690632672777873,15.73,0.0,-0.31230952519064215,690,0.6032031753099295,0.7199905272194429,0.6460889038926382,-1.1547428391636163,1,0,-0.6770916198944529,True,False,False,False,False,False,False,True,False,1
0,-0.14984187862801168,0,0,0,0,0.0,35,1,1,1,0.0,1,3,0.0,0,0,1,0,1,1,1,2,0,1,2,1.1794872601989819,-0.8072078828147649,0.5503909746945633,0.0,0.0,-0.030600907585973045,883,-0.4228459643477879,1.2019478405020574,-0.9919892451805438,0.880931262114013,1,0,1.1399558892229935,False,True,False,False,False,False,False,False,False,1
1,-0.508068745965787,0,0,0,0,0.0,5,1,1,0,-0.5,1,5,0.0,0,0,1,1,1,0,0,1,0,1,1,-0.02697736192162338,-0.582569035822873,-0.865944253298049,0.0,0.0,-0.29596048386736934,828,0.09152512666172401,-0.3500488440247476,0.10319223385798404,-0.08776343640748885,1,1,-0.4011381430425042,False,False,False,False,False,False,False,False,False,0
1,1.7607014138401236,0,1,1,0,0.0,31,1,1,1,0.041666666666666664,1,3,1.6666666666666667,1,0,0,0,1,0,0,2,2,0,2,0.8205391081630994,1.4955021424018322,0.23268088047637323,31.58,0.0,0.9159925215629755,681,0.7857914474064998,-0.03330274414611764,0.7851906870027526,-1.3029919829241625,1,0,0.6814485738382174,False,True,False,False,False,False,True,True,False,0
1,-0.4483642680761578,0,0,0,0,0.0,11,1,0,0,-0.5,1,0,0.0,0,0,1,0,1,0,0,1,1,1,2,-0.7698006209958805,-1.4863034173810314,-0.7986468168534709,0.0,0.0,-0.3582510452409744,725,0.44162063363154885,0.20538172345401262,0.49365164547748686,-1.1022996041763895,0,0,0.41610869224980523,False,False,False,False,False,True,False,False,False,1
1,-1.1051135248620794,1,0,1,1,2.0,71,1,1,1,2.1666666666666665,1,1,2.3333333333333335,1,0,0,0,1,1,1,2,2,1,2,1.0781176431888486,1.044282325821577,2.043158438701608,0.0,0.0,2.1185483978921162,331,-0.6199766651954123,1.9264083360468902,-0.8546405735800614,1.0642052287101074,1,0,1.0104700270078484,False,False,False,False,True,False,True,False,True,0
0,-1.4036359143102255,1,0,0,0,0.0,6,1,0,0,2.25,1,5,0.0,0,0,1,0,1,1,1,1,0,1,2,-0.5587524019747828,-1.4863034173810314,-0.8716810839457836,0.0,0.0,-0.3582510452409744,554,-1.8717027547306013,2.4765696693407535,-0.8872351616016138,0.6953637134253576,0,0,0.9552793316374589,False,False,False,False,False,False,False,False,False,1
0,0.9248387233853144,0,0,0,0,0.0,37,0,1,0,-0.7083333333333334,0,3,0.0,0,0,0,0,0,0,0,3,1,1,2,-1.4943441130683104,0.46682454047066196,-0.6995982292470083,0.0,0.0,0.6379428051278161,839,-0.5946620669991327,-0.35993605873123946,-0.8146799197538195,1.243971746147843,0,0,-1.434902321710958,False,False,True,False,False,True,False,False,False,0
0,0.9248387233853144,0,0,1,0,0.0,40,1,1,1,0.25,1,0,1.6666666666666667,0,1,0,0,0,0,0,1,0,0,1,-0.27126152094604356,1.639866588739561,0.043564051700478446,0.0,0.0,1.3655376130578152,129,-1.176359217041303,0.18078209644474705,-0.8371001420408498,0.4981838899689099,1,1,-0.713177843790477,False,False,True,False,False,False,False,True,False,0
1,-0.7468866575243039,0,0,0,0,0.0,58,1,1,1,0.3333333333333333,0,2,0.0,0,0,1,1,1,1,1,2,1,1,2,1.325725396213601,1.1769940365804754,1.7383562134408206,0.0,40.0,1.77115804222015,262,1.3190138349451561,-0.5014653207424292,1.2896059923131005,-0.6755071932024697,1,0,1.326755165861236,False,False,False,True,False,True,False,False,False,1
0,0.14868051082013445,0,0,0,0,0.0,26,1,1,0,0.5416666666666666,1,0,0.0,0,0,0,0,0,0,0,2,0,1,1,0.142525932095321,0.9419972024074011,-0.20508342741229213,0.0,0.0,0.5120855290458746,668,1.1703578966010457,-0.49740978656641305,1.0496970568971324,-0.8596594146698717,1,1,-0.18462079966636014,False,True,False,False,False,False,False,False,False,0
1,1.880110369619382,0,1,1,0,0.0,72,1,0,0,0.375,1,1,2.6666666666666665,1,1,1,1,1,1,1,0,2,1,0,-0.055227910924447524,-1.4863034173810314,1.061388132274886,0.0,0.0,-0.3582510452409744,282,-0.6700672531157104,-0.4733430034634854,-0.8343129053731522,2.5027217207666785,0,1,2.241647077578081,False,False,False,False,True,False,True,True,False,0
1,1.044247679164573,0,0,1,0,0.0,56,0,1,1,-0.7083333333333334,0,0,2.3333333333333335,0,0,0,0,0,0,0,3,1,1,3,-1.3397969920528607,0.645499819346057,-0.3745405788530658,0.0,0.0,1.287433459312573,554,-1.8609305852853761,0.6175364850063645,-0.8553498384260336,0.7195315049791697,0,0,-1.0400765779074008,False,False,False,True,False,True,False,True,False,0
1,-0.9260000911931916,0,0,0,0,0.0,7,1,1,1,0.4166666666666667,1,5,0.0,0,0,1,0,1,0,0,2,0,1,2,0.8537750481664219,0.8384173305955778,-0.7444337672323796,0.0,0.0,-0.13392470695325087,421,0.9893854499212594,-0.48841064503715104,0.5705191851837745,-0.4376728032110964,1,0,0.7239029548923633,False,False,False,False,False,False,False,False,False,1
1,0.08897603293050522,0,0,1,0,0.0,22,1,1,0,0.16666666666666666,1,4,0.3333333333333333,1,0,0,1,0,0,0,1,0,1,2,-0.3510277769540174,0.2771439002152603,-0.49763972571349246,0.0,0.0,0.1765553676526364,932,-0.012426308484700907,-0.2840650069565732,-0.6371862907834548,-0.17694669071518293,1,0,-0.8150683583204272,True,False,False,False,False,False,False,True,False,1
1,-0.5677732238554163,0,0,1,0,0.0,25,1,0,0,0.2916666666666667,0,0,3.3333333333333335,0,0,1,0,1,0,0,0,1,1,1,-0.8861264110075091,-1.4863034173810314,-0.5780877431813389,0.0,100.0,-0.3582510452409744,830,1.1800528491017486,0.11710724963737013,1.0503054611225167,-0.6871412850838704,0,1,0.11892802487078362,False,True,False,False,False,True,False,True,False,0
1,-1.2245224806413377,1,0,0,0,0.0,35,1,1,0,1.2916666666666667,1,0,0.0,0,1,1,0,1,1,1,2,1,1,0,1.249282734205959,1.0928353907333692,0.5938584992177826,0.0,0.0,0.8861323183600985,527,1.3820310261997244,-0.4650247180367662,1.8255521909074055,-1.4144987863947076,1,1,1.2291100894366997,False,True,False,False,False,True,False,False,False,1
0,-0.4483642680761578,0,0,0,0,0.0,56,1,0,0,0.08333333333333333,1,0,0.0,1,1,1,1,0,0,0,1,2,0,0,-0.6551366279844181,-1.4863034173810314,0.12343838610355146,0.0,0.0,-0.3582510452409744,558,-0.024275694874448826,-0.4806548059560108,-0.6048051708223401,-0.12505677486463834,0,1,0.7090439215234119,False,False,False,True,False,False,True,False,False,0
1,0.6860208118267975,0,0,1,0,0.0,10,1,1,0,-0.20833333333333334,1,0,1.6666666666666667,0,1,0,1,1,1,1,2,0,1,2,1.1661928841976528,1.3155321151287893,-0.5690412025445267,0.0,0.0,0.027986131872152657,355,1.1558154678499915,0.19656019656019655,0.8413137489495881,-0.6974593872400259,1,0,1.1229741368013348,False,False,False,False,False,False,False,True,False,1
1,-0.5677732238554163,0,0,0,0,0.0,1,1,1,0,0.375,0,5,0.0,0,0,0,0,0,0,0,1,0,1,2,-0.6651074099854147,-0.28412953016505715,-0.9865721500332977,0.0,10.0,-0.3416789001878534,41,-0.035586472791935476,0.20558894052869955,-0.4136576872385816,-0.33726441185372275,1,0,-1.2162622592821064,False,False,False,False,False,False,False,False,False,0
0,0.5069073781579098,0,0,0,0,0.0,6,1,1,1,-0.2916666666666667,1,5,0.0,0,1,1,1,1,1,1,2,0,1,1,1.5002140812310438,-0.16824954857557986,-0.7108953726763932,0.0,0.0,-0.2492336386879716,46,0.9775360635315115,0.3035434119771469,0.4552006604581775,-0.41762148322111,1,1,1.549640666395502,False,False,False,False,False,False,False,False,False,1
0,-1.5230448700894839,1,0,0,0,0.0,16,1,1,0,1.5,1,0,0.0,1,0,0,0,0,0,0,1,0,1,2,-0.4856333339674735,-0.5631478098581563,-0.6699432277448729,0.0,0.0,-0.15463765723235362,554,-1.8582375429240696,0.4543086350315266,-0.8616347917956035,0.6533495229379634,1,0,-0.9870086015897185,True,False,False,False,False,False,False,False,False,1
0,-1.1051135248620794,1,0,0,0,0.0,15,1,1,0,1.4583333333333333,1,0,0.0,0,0,0,0,1,0,0,1,1,0,3,-0.28621769394753876,-1.061625942952556,-0.5950775877919373,35.23,0.0,-0.2704374171727403,840,1.2565352521628488,-0.04674225156152867,0.9600550537714,-0.7802279459522592,1,0,-0.7322823152648428,True,False,False,False,False,True,False,False,False,0
0,1.4024745465023483,0,1,0,0,0.0,5,1,1,0,0.125,1,5,0.0,0,0,0,0,0,1,0,2,0,0,2,0.47156173812821356,-0.6919752754241115,-0.839334184985865,0.0,0.0,-0.303501389936237,192,-0.9560683518864441,0.5080370622539297,-0.8384125452966782,0.9464081336110759,1,0,0.23567757276968496,False,False,False,False,False,False,False,False,False,1
0,-0.9260000911931916,0,0,0,0,0.0,8,0,1,0,-0.7083333333333334,0,0,0.0,0,0,0,0,0,0,0,3,2,0,3,-1.4594463760648215,-0.7444125855288469,-0.934984803670208,0.0,0.0,-0.2764344454310588,218,-0.3248192223962369,-0.12924424972617743,-0.9863698098817529,1.0527725969841752,0,0,-1.3457481214972515,False,False,False,False,False,False,True,False,False,0
1,0.20838498870976369,0,0,1,0,0.0,65,1,1,1,0.041666666666666664,1,2,2.0,1,1,1,0,0,0,0,1,1,0,1,0.07605405208867606,1.0701772937745329,0.8954613381557951,0.0,0.0,1.9324441906019787,189,0.23641080570000536,-0.4858944377016666,0.16154557121425916,-0.7824407583050758,1,1,-0.26952956177465204,False,False,False,False,True,True,False,True,False,0
1,-1.284226958530967,1,0,1,1,1.0,33,0,1,0,-0.7083333333333334,0,0,2.0,0,0,0,0,0,0,0,3,1,1,0,-1.505976692069473,-1.1069421368702286,-0.7414329635089493,0.0,0.0,-0.18567584812882904,470,0.07752130638293102,-0.10337171782954915,0.21466833349569164,-0.17028597234921916,0,1,-1.4646203884488604,False,True,False,False,False,True,False,False,True,0
0,-0.6274777017450455,0,0,1,0,0.0,11,1,1,1,-0.2916666666666667,1,0,0.3333333333333333,0,1,0,0,1,1,1,2,0,1,2,1.2376501552047963,-0.9755251745089778,-0.5008832415027886,0.0,0.0,-0.28079835438688866,723,-0.659295083670485,0.21816997720612177,-0.9549215493953833,1.4378260844573258,1,0,1.2142510560677489,False,False,False,False,False,False,False,True,False,1
1,0.6860208118267975,0,0,1,0,0.0,72,1,1,1,0.20833333333333334,1,1,3.0,1,1,0,1,1,1,1,2,2,1,1,1.5018758782312098,1.1536885654228153,2.4589021427962767,0.0,0.0,2.262021944482868,941,-0.9442189654966963,0.8315621207187472,-0.871385056848379,0.7904900423193988,1,1,1.5517633854482094,False,False,False,False,True,False,True,True,False,0
0,-1.4633403921998547,1,0,0,0,0.0,6,1,0,0,1.4583333333333333,1,5,0.0,1,0,0,0,0,0,0,0,0,0,0,-1.1736172920362484,-1.4863034173810314,-0.9350730626032502,0.0,0.0,-0.3582510452409744,264,0.07213522166031833,-0.24173351884195257,0.3436038521259522,-0.4057046972505843,0,1,-0.6155327673659414,False,False,False,False,False,False,False,False,False,0
1,-0.508068745965787,0,0,0,0,0.0,40,1,0,0,0.08333333333333333,1,0,0.0,1,1,1,0,1,1,1,0,1,0,1,-0.09012564792793624,-1.4863034173810314,0.10201353010758918,0.0,0.0,-0.3582510452409744,554,-1.8555445005627633,0.3052603534531245,-0.8344465760751366,0.7190719530116237,0,1,2.152492877364374,False,False,True,False,False,True,False,False,False,0
1,-0.6274777017450455,0,0,1,1,3.0,71,1,1,0,1.6666666666666667,0,0,1.3333333333333333,1,1,1,1,1,1,1,2,2,0,1,1.48027251722905,0.3567709266705995,2.4282100988308972,0.0,70.0,1.4456497003716908,212,-1.7591335840279962,0.8807021698587963,-0.9381029396468784,0.7066111317825444,1,1,1.5241680377630142,False,False,False,False,True,False,True,False,True,0
1,-0.6274777017450455,0,0,1,0,0.0,69,1,1,0,-0.041666666666666664,1,1,2.3333333333333335,1,1,0,0,0,0,0,1,1,1,1,-0.3693075439558449,-0.5683268034487474,0.6725413380247878,0.0,0.0,0.5149055601911554,554,-1.8603919768131147,0.8704893283206536,-0.8581796066807276,0.7330121602210653,1,1,-0.8384182679002077,False,False,False,False,True,True,False,True,False,0
1,0.14868051082013445,0,0,0,0,0.0,1,0,1,0,-0.7083333333333334,0,0,0.0,0,0,0,0,0,0,0,3,0,0,1,-1.462769970065154,0.8623701759520622,-0.9971632219983461,0.0,0.0,-0.32587423196541004,690,0.6096664769770648,-0.06263876143394216,0.6675657350738589,-1.1505033562145326,0,1,-1.3542389977080809,False,False,False,False,False,False,False,False,False,0
0,-0.7468866575243039,0,0,1,0,0.0,59,1,1,1,-0.16666666666666666,1,0,2.3333333333333335,0,1,0,1,1,1,1,1,1,1,2,0.5097830691320341,-0.17407591636499492,1.064764036463745,0.0,0.0,0.7090147293082447,788,1.0680222868714047,-0.4638702229063675,1.30072901496896,-1.5266559255284158,1,0,0.28450011098195244,False,False,False,True,False,True,False,True,False,0
1,-0.2095463565176409,0,0,1,0,0.0,59,1,1,1,0.375,1,2,0.3333333333333333,1,1,1,0,1,1,1,2,1,1,2,1.5085230662318745,-0.01611661185196428,1.8391699797081247,0.0,0.0,0.8374867811040067,395,1.0550956835371341,-0.4629229448506557,1.0736702897035564,-1.7404469279329449,1,0,1.5602542616590387,False,False,False,True,False,True,False,True,False,1
1,0.20838498870976369,0,0,0,0,0.0,2,0,1,1,-0.7083333333333334,0,5,0.0,0,0,0,0,0,0,0,3,0,0,3,-1.3265026160515319,1.1193777328851489,-0.9789598170584192,0.0,0.0,-0.28641164422986826,843,0.22617724472704126,1.0772919688582339,0.21283744994126763,-0.8712754029889076,0,0,-1.006113073064084,False,False,False,False,False,False,False,False,False,0
0,-1.04540904697245,1,0,0,1,1.0,1,1,0,0,1.2916666666666667,0,5,0.0,0,0,0,0,0,0,0,0,0,0,3,-1.33148800705203,-1.4863034173810314,-0.9954201080707653,0.0,70.0,-0.3582510452409744,173,-0.6743761208938005,0.7574376128592996,-0.9591366321978932,1.5237409494685759,0,0,-1.018849387380328,False,False,False,False,False,False,False,True,False,0
0,-1.582749347979113,1,0,1,0,0.0,72,1,1,1,2.8333333333333335,1,1,1.6666666666666667,1,0,1,1,1,1,1,2,2,1,1,1.5085230662318745,0.0479734338316013,2.471611429154335,0.0,0.0,1.1645657732105967,1078,-1.4769027445630913,1.058849649211095,-0.978383187969677,0.6937009708518719,1,1,1.5602542616590387,False,False,False,False,True,False,True,True,False,0
1,-1.284226958530967,1,0,1,1,3.0,68,1,1,0,1.0,1,1,2.6666666666666665,1,0,1,0,0,0,0,2,2,0,1,0.5180920541328647,0.07257365338690927,1.365704933403942,0.0,0.0,1.1030248403692815,847,0.9495284229739255,-0.4033036322192949,0.8097374886395029,-0.3993025348906033,1,1,0.29511370624548894,False,False,False,False,True,False,True,False,True,0
0,-0.8662956133035624,0,0,0,0,0.0,35,1,1,1,0.0,1,0,0.0,0,0,0,0,1,0,0,2,0,1,2,0.720831288153132,-0.25176082022386237,0.3304055840872047,0.0,0.0,0.23739129270763157,854,-0.7303914020089725,0.31517717059885736,-1.312508499958306,1.1856170017599248,1,0,0.5540854306757795,False,True,False,False,False,False,False,False,False,1
1,-1.4633403921998547,1,0,0,0,0.0,72,1,1,1,2.25,0,0,0.0,1,1,0,1,1,1,1,1,2,0,1,0.7075369121518029,1.6443982081313282,1.7780947980430122,0.0,20.0,2.7490663108905857,159,0.2342563718109603,-0.43184038364761257,0.14467349318495826,-1.0052375866917784,1,1,0.537103678254121,False,False,False,False,True,False,True,False,False,0
0,-0.8065911354139331,0,0,1,1,3.0,35,1,1,0,1.625,0,0,0.3333333333333333,1,0,1,1,1,1,1,2,0,1,2,1.4005062612210766,0.2026958673505124,0.6513812588279514,34.47,150.0,0.45665763840239887,125,1.310934707861237,-0.5106716793463781,1.3174013970707519,-1.0117980391739165,1,0,1.4222775232330642,False,True,False,False,False,False,False,False,True,0
1,-0.9857045690828209,0,0,0,0,0.0,61,1,1,1,2.25,1,2,0.0,1,1,1,0,1,1,1,2,1,1,2,1.4287568102239003,1.2585631856322863,1.8717595907339086,0.0,0.0,1.9498909022761046,42,-1.500062908870326,-0.03422041976258844,-0.9437401977059318,0.7780106533340623,1,0,1.458363747129088,False,False,False,False,True,True,False,False,False,0
1,-0.09013740073838244,0,0,0,0,0.0,20,1,1,0,0.2916666666666667,1,4,0.0,0,0,0,0,1,0,0,2,0,0,2,0.466576347127715,1.4521280710806312,-0.2820231522917164,0.0,0.0,0.4518832185836483,419,-1.7408208959711131,0.03371717829549155,-0.9446609052986775,0.6314651012107728,1,0,0.22930941561156284,True,False,False,False,False,False,False,False,False,0
0,0.4472029002682806,0,0,1,1,3.0,5,1,1,0,1.4583333333333333,0,0,1.0,1,0,0,0,0,0,0,0,0,1,3,-0.5105602889699654,1.5602395622842218,-0.9036970119067943,0.0,10.0,-0.1482658147078903,895,-0.7627079103446486,-0.48580563038394364,-1.224395203587971,1.398780878196622,1,0,-1.018849387380328,False,False,False,False,False,False,False,False,True,0
0,-0.9260000911931916,0,0,0,1,5.0,2,0,1,0,-0.7083333333333334,0,0,0.0,0,0,0,0,0,0,0,3,0,1,2,-1.5009913010689746,0.44351906931300156,-0.9904996725536699,0.0,0.0,-0.30504526774678625,843,0.2234842023657349,0.538320357597466,0.17987425483243172,-0.8659557408191422,0,0,-1.4518840741326164,False,False,False,False,False,False,False,True,False,1
1,-0.6274777017450455,0,0,1,0,0.0,8,1,1,0,-0.375,1,5,3.3333333333333335,0,1,1,0,0,0,0,0,0,1,3,-0.3327480099521901,-0.25629243961562964,-0.8095688598174271,0.0,0.0,-0.22260397749329577,850,-0.5790424213035559,0.16553684023563542,-0.8404864664910694,1.1310296551180579,1,0,-0.791718448740647,False,False,False,False,False,False,False,True,False,0
0,0.8054297676060559,0,0,0,0,0.0,1,1,0,0,-0.4166666666666667,1,5,0.0,0,0,1,1,0,0,0,1,0,0,3,-0.9592454790148186,-1.4863034173810314,-0.9904776078204093,0.0,0.0,-0.3582510452409744,1028,0.5956626566982718,-0.5149344305970812,0.7680986599092836,-1.169724697499496,0,0,-0.06787125176745878,False,False,False,False,False,False,False,False,False,0
1,1.342770068612719,0,1,0,0,0.0,4,1,1,0,-0.20833333333333334,1,5,0.0,0,0,0,0,0,0,0,2,0,1,2,0.19570343610063723,-1.086226162507864,-0.8766456489294,0.0,0.0,-0.3361905484335888,604,1.002850661727791,0.1641751280305497,0.4876004133050221,-0.3516302848755274,1,0,-0.11669378997972626,False,False,False,False,False,False,False,False,False,0
0,-0.8065911354139331,0,0,1,0,0.0,43,1,1,1,-0.25,1,0,3.0,1,1,0,0,0,1,1,2,0,1,2,0.9750862291785486,1.7169041183996043,0.8062094921170022,0.0,0.0,1.540486633855545,863,0.8875884486638795,-0.23377046268612534,0.49830622134560365,-1.015996208865304,1,0,0.8788614457399957,False,False,True,False,False,False,False,True,False,0
1,0.8054297676060559,0,0,1,0,0.0,67,1,1,1,0.5416666666666666,1,1,0.3333333333333333,0,1,1,1,1,1,1,2,2,1,0,1.5467443972356951,-0.08085403173435385,2.3330449042782857,36.66,0.0,0.9398289240599524,703,-0.33451417489693974,0.014919629377460704,-0.959462302635451,0.885860537208321,1,1,1.609076799871306,False,False,False,False,True,False,True,True,False,0
0,-0.3886597901865286,0,0,0,0,0.0,2,0,1,0,-0.7083333333333334,0,5,0.0,0,0,0,0,0,0,0,3,0,1,3,-1.4876969250676457,1.3148847409299655,-0.9882711344943576,0.0,0.0,-0.2810214581167368,866,0.5886607465588752,0.0669311151238862,0.6034661777832798,-1.114342186695606,0,0,-1.4179205692892998,False,False,False,False,False,False,False,False,False,0
1,0.08897603293050522,0,0,1,0,0.0,53,1,1,0,-0.3333333333333333,1,2,0.3333333333333333,0,1,0,0,1,1,1,2,1,1,0,0.9800716201790471,-0.465394305835748,1.1418802792092533,0.0,0.0,0.3876382685365734,547,0.9958487515883946,-0.4994227524348006,0.7743463475073881,-0.14943020431908122,1,1,0.8852296028981178,False,False,False,True,False,True,False,True,False,1
1,-1.4633403921998547,1,0,0,0,0.0,51,1,1,1,1.7083333333333333,1,2,0.0,1,1,0,0,1,0,1,2,1,1,2,0.9983513871808745,1.4119908707535498,1.1284869861201197,0.0,0.0,1.6793731677606187,316,-0.7853294661796218,0.7307362126639235,-1.14830416914138,1.1405428450401498,1,0,0.9085795124778979,False,False,False,True,False,True,False,False,False,1
1,-1.343931436420596,1,0,1,1,3.0,37,0,1,0,-0.7083333333333334,0,0,0.0,0,0,0,0,0,0,0,3,2,0,0,-1.4943441130683104,-0.9548092001466131,-0.6858960298922271,0.0,0.0,-0.08716216517707746,257,-0.9269834943843357,0.8578194843255085,-0.8931790521497599,0.904625575883083,0,1,-1.434902321710958,False,False,True,False,False,False,True,False,True,0
0,0.8651342454956852,0,0,0,0,0.0,31,1,1,0,0.4166666666666667,0,0,0.0,0,1,1,1,1,1,1,1,2,0,3,0.47987072312904416,0.16903240901166985,0.09568095166182052,0.0,70.0,0.34913948891397567,212,-1.7585949755557349,1.0015393268405317,-0.9363607648310432,0.7196048476164139,1,0,0.24629116803322146,False,True,False,False,False,False,True,False,False,0
1,-1.343931436420596,1,0,0,0,0.0,6,0,1,0,-0.7083333333333334,0,0,0.0,0,0,0,0,0,0,0,3,0,0,3,-1.5225946620711341,0.29656512617997727,-0.9577114789285409,0.0,0.0,-0.21078840396053744,262,1.3190138349451561,-0.5014653207424292,1.2896059923131005,-0.6755071932024697,0,0,-1.5070747695030062,False,False,False,False,False,False,False,False,False,0
1,0.5069073781579098,0,0,1,0,0.0,71,0,1,0,-0.7083333333333334,0,0,1.6666666666666667,0,0,0,0,0,0,0,3,1,0,2,-1.4594463760648215,1.415227741747669,-0.32683662554382725,0.0,0.0,2.4816095595486165,301,0.6042803922544521,0.20825316006038896,0.6642239675243026,-1.1748582179127118,0,0,-1.3457481214972515,False,False,False,False,True,True,False,True,False,0
0,0.2680894665993929,0,0,0,0,0.0,48,1,1,0,-0.16666666666666666,1,0,0.0,1,0,1,1,0,0,0,1,1,1,1,-0.1466267459335843,0.7089424908307986,0.2718457820137916,0.0,0.0,1.0943148707560095,893,1.0335513446466835,0.13901305467570527,0.9082483403103919,-1.3517945451018396,1,1,-0.5539739148374296,False,False,True,False,False,True,False,False,False,1
1,-1.4036359143102255,1,0,0,0,0.0,7,1,1,1,0.375,1,5,0.0,0,0,0,0,0,1,1,2,0,1,3,0.6792863631489789,-0.267297800995636,-0.7404179857789656,0.0,0.0,-0.24062183471583282,548,-1.4392001515048025,0.04381161007667032,-0.9826185239088516,0.7486601368129323,1,0,0.5010174543580971,False,False,False,False,False,False,False,False,False,1
